pmid,author,weightage
34319149,Dimitra Dimopoulou,0.11111
34319149,George Latsios,0.11111
34319149,Panagiotis Koudounis,0.11111
34319149,Andreas Synetos,0.11111
34319149,Anastasia Dimopoulou,0.11111
34319149,Konstantinos Tsioufis,0.11111
34319149,Vassiliki Papaevangelou,0.11111
34319149,Sotirios Tsiodras,0.11111
32933902,Elisabeth Mahase,1
33684918,Hendrik Borgmann,0.125
33684918,Katharina Boehm,0.125
33684918,Maximilian Peter Brandt,0.125
33684918,Mohammed M Kamal,0.125
33684918,Rene Mager,0.125
33684918,Thomas Höfner,0.125
33684918,Igor Tsaur,0.125
33684918,Axel Haferkamp,0.125
32749602,Alessandro Marini,0.14286
32749602,Alberto Vogrig,0.14286
32749602,Francesco Bax,0.14286
32749602,Gaia Pellitteri,0.14286
32749602,Andrea Surcinelli,0.14286
32749602,Mariarosaria Valente,0.14286
32749602,Gian Luigi Gigli,0.14286
32941485,Kevin Pacheco-Barrios,0.25
32941485,Alejandra Cardenas-Rojas,0.25
32941485,Stefano Giannoni-Luza,0.25
32941485,Felipe Fregni,0.25
32706615,Syed Omar Shah,0.2
32706615,Robin Dharia,0.2
32706615,Jaime Stazi,0.2
32706615,Maureen DePrince,0.2
32706615,Robert H Rosenwasser,0.2
33131470,V Yu Mareev,0.05556
33131470,Ya A Orlova,0.05556
33131470,E P Pavlikova,0.05556
33131470,Z A Akopyan,0.05556
33131470,S T Matskeplishvili,0.05556
33131470,A G Plisyk,0.05556
33131470,E M Seredenina,0.05556
33131470,A V Potapenko,0.05556
33131470,P S Malakhov,0.05556
33131470,L M Samokhodskaya,0.05556
33131470,Е А Mershina,0.05556
33131470,V E Sinitsyn,0.05556
33131470,D A Asratyan,0.05556
33131470,E A Zhdanova,0.05556
33131470,Yu V Mareev,0.05556
33131470,Yu L Begrambekova,0.05556
33131470,E A Shatochina,0.05556
33131470,А А Kamalov,0.05556
34186245,Katherine M Almasy,0.33333
34186245,Jonathan P Davies,0.33333
34186245,Lars Plate,0.33333
34332019,Sheila F Lumley,0.05263
34332019,Bede Constantinides,0.05263
34332019,Nicholas Sanderson,0.05263
34332019,Gillian Rodger,0.05263
34332019,Teresa L Street,0.05263
34332019,Jeremy Swann,0.05263
34332019,Kevin K Chau,0.05263
34332019,Denise O'Donnell,0.05263
34332019,Fiona Warren,0.05263
34332019,Sarah Hoosdally,0.05263
34332019,,0.05263
34332019,,0.05263
34332019,Anne-Marie O'Donnell,0.05263
34332019,Timothy M Walker,0.05263
34332019,Nicole E Stoesser,0.05263
34332019,Lisa Butcher,0.05263
34332019,Tim Ea Peto,0.05263
34332019,Derrick W Crook,0.05263
34332019,Katie Jeffery,0.05263
34332019,Philippa C Matthews,0.05263
34332019,David W Eyre,0.05263
33295831,H Benzian,0.25
33295831,E Beltrán-Aguilar,0.25
33295831,M R Mathur,0.25
33295831,R Niederman,0.25
33518856,Juhi Saraswat,0.33333
33518856,Prashant Singh,0.33333
33518856,Rajan Patel,0.33333
32634547,Qingxian Cai,0.33333
32634547,Lin Xu,0.33333
32634547,Jun Chen,0.33333
33821052,Audrey Redford,0.5
33821052,Angela K Dills,0.5
32834406,Xiaofei Liu,0.5
32834406,Yen-Chiang Chang,0.5
32701376,Lu Song,0.125
32701376,Yongkang Dong,0.125
32701376,Ming Xu,0.125
32701376,Dongwu Shi,0.125
32701376,Wei Guo,0.125
32701376,Yaojun Li,0.125
32701376,Xinri Zhang,0.125
32701376,Xia Ma,0.125
32498765,Karl A Nath,1
32350559,Irene A Burger,0.2
32350559,Tilo Niemann,0.2
32350559,Dimitri Patriki,0.2
32350559,François Fontana,0.2
32350559,Jürg-Hans Beer,0.2
32782414,Michael Eisenstein,1
34124257,Mayank Gangwar,0.2
34124257,Alka Shukla,0.2
34124257,Virendra Kumar Patel,0.2
34124257,Pradyot Prakash,0.2
34124257,Gopal Nath,0.2
33469601,Peter D Sottile,0.07143
33469601,David Albers,0.07143
33469601,Peter E DeWitt,0.07143
33469601,Seth Russell,0.07143
33469601,J N Stroh,0.07143
33469601,David P Kao,0.07143
33469601,Bonnie Adrian,0.07143
33469601,Matthew E Levine,0.07143
33469601,Ryan Mooney,0.07143
33469601,Lenny Larchick,0.07143
33469601,Jean S Kutner,0.07143
33469601,Matthew K Wynia,0.07143
33469601,Jeffrey J Glasheen,0.07143
33469601,Tellen D Bennett,0.07143
33383528,Tathagata Dey,0.2
33383528,Shreyans Chatterjee,0.2
33383528,Smarajit Manna,0.2
33383528,Ashesh Nandy,0.2
33383528,Subhas C Basak,0.2
33485642,Alexandre Challine,0.16667
33485642,Andrea Lazzati,0.16667
33485642,Bertrand Dousset,0.16667
33485642,Thibault Voron,0.16667
33485642,Yann Parc,0.16667
33485642,Jeremie H Lefevre,0.16667
33566647,Vivaswan Dutt Mishra,0.25
33566647,Sameer Saleem Tebha,0.25
33566647,Rahul Jagdishchandra Mittal,0.25
33566647,Aritra Paul,0.25
34217421,Tim L Kortlever,0.11111
34217421,Lucie de Jonge,0.11111
34217421,Pieter H A Wisse,0.11111
34217421,Iris Seriese,0.11111
34217421,Patricia Otto-Terlouw,0.11111
34217421,Monique E van Leerdam,0.11111
34217421,Manon C W Spaander,0.11111
34217421,Evelien Dekker,0.11111
34217421,Iris Lansdorp-Vogelaar,0.11111
33852899,Terri-Ann Thompson,0.33333
33852899,Jennifer Price,0.33333
33852899,Fabiola Carrión,0.33333
32459574,Adel El Taguri,0.5
32459574,Aisha Nasef,0.5
33633090,Amy Rasmussen,0.5
33633090,Kathryn Dambrino,0.5
33306889,Terence L Howard,0.33333
33306889,Haarika Korlipara,0.33333
33306889,Nidhi Sharoha,0.33333
33620292,Eglantine Cabanne,0.5
33620292,Marie-Pierre Revel,0.5
33231064,,inf
32312064,Lei Tang,0.125
32312064,Zheng Ye,0.125
32312064,Zixing Huang,0.125
32312064,Xianchun Zeng,0.125
32312064,Tao Wang,0.125
32312064,Rui Xu,0.125
32312064,Rongpin Wang,0.125
32312064,Bin Song,0.125
33600741,Fernando D Martinez,1
33855862,Hüseyin Bilgin,0.33333
33855862,Ahmet Topuzoğlu,0.33333
33855862,Volkan Korten,0.33333
32924000,Sara Ghoneim,0.2
32924000,Muhammad Umer Butt,0.2
32924000,Osama Hamid,0.2
32924000,Aun Shah,0.2
32924000,Imad Asaad,0.2
33120621,Naresh Babu Kannan,0.16667
33120621,Sagnik Sen,0.16667
33120621,Harshavardhan Reddy,0.16667
33120621,Karthik Kumar,0.16667
33120621,Renu P Rajan,0.16667
33120621,Kim Ramasamy,0.16667
33719593,Scott C Mackenzie,0.11111
33719593,Kirsten M Cumming,0.11111
33719593,David Garrell,0.11111
33719593,Doogie Brodie,0.11111
33719593,Lyn Wilson,0.11111
33719593,Salma Mehar,0.11111
33719593,Scott G Cunningham,0.11111
33719593,Alex Bickerton,0.11111
33719593,Deborah J Wake,0.11111
34113774,Nuria Vallejo,0.25
34113774,Albert Teis,0.25
34113774,Lourdes Mateu,0.25
34113774,Antoni Bayés-Genís,0.25
33175567,Kranthi Sitammagari,0.0625
33175567,Stephanie Murphy,0.0625
33175567,Marc Kowalkowski,0.0625
33175567,Shih-Hsiung Chou,0.0625
33175567,Matthew Sullivan,0.0625
33175567,Stephanie Taylor,0.0625
33175567,James Kearns,0.0625
33175567,Thomas Batchelor,0.0625
33175567,Carly Rivet,0.0625
33175567,Colleen Hole,0.0625
33175567,Tony Hinson,0.0625
33175567,Pamela McCreary,0.0625
33175567,Ryan Brown,0.0625
33175567,Todd Dunn,0.0625
33175567,Zeev Neuwirth,0.0625
33175567,Andrew McWilliams,0.0625
34123945,Carina Ramalho,0.2
34123945,Mariana Almeida,0.2
34123945,Francisco Gomes,0.2
34123945,Magda Silva,0.2
34123945,Silvia Rodrigues,0.2
33658595,Takeo Minamikawa,0.09091
33658595,Takaaki Koma,0.09091
33658595,Akihiro Suzuki,0.09091
33658595,Takahiko Mizuno,0.09091
33658595,Kentaro Nagamatsu,0.09091
33658595,Hideki Arimochi,0.09091
33658595,Koichiro Tsuchiya,0.09091
33658595,Kaoru Matsuoka,0.09091
33658595,Takeshi Yasui,0.09091
33658595,Koji Yasutomo,0.09091
33658595,Masako Nomaguchi,0.09091
32816940,Emma R Schachner,0.5
32816940,Bradley Spieler,0.5
33121710,Gennaro Giustino,0.01818
33121710,Lori B Croft,0.01818
33121710,Giulio G Stefanini,0.01818
33121710,Renato Bragato,0.01818
33121710,Jeffrey J Silbiger,0.01818
33121710,Marco Vicenzi,0.01818
33121710,Tatyana Danilov,0.01818
33121710,Nina Kukar,0.01818
33121710,Nada Shaban,0.01818
33121710,Annapoorna Kini,0.01818
33121710,Anton Camaj,0.01818
33121710,Solomon W Bienstock,0.01818
33121710,Eman R Rashed,0.01818
33121710,Karishma Rahman,0.01818
33121710,Connor P Oates,0.01818
33121710,Samantha Buckley,0.01818
33121710,Lindsay S Elbaum,0.01818
33121710,Derya Arkonac,0.01818
33121710,Ryan Fiter,0.01818
33121710,Ranbir Singh,0.01818
33121710,Emily Li,0.01818
33121710,Victor Razuk,0.01818
33121710,Sam E Robinson,0.01818
33121710,Michael Miller,0.01818
33121710,Benjamin Bier,0.01818
33121710,Valeria Donghi,0.01818
33121710,Marco Pisaniello,0.01818
33121710,Riccardo Mantovani,0.01818
33121710,Giuseppe Pinto,0.01818
33121710,Irene Rota,0.01818
33121710,Sara Baggio,0.01818
33121710,Mauro Chiarito,0.01818
33121710,Fabio Fazzari,0.01818
33121710,Ignazio Cusmano,0.01818
33121710,Mirko Curzi,0.01818
33121710,Richard Ro,0.01818
33121710,Waqas Malick,0.01818
33121710,Mazullah Kamran,0.01818
33121710,Roopa Kohli-Seth,0.01818
33121710,Adel M Bassily-Marcus,0.01818
33121710,Eric Neibart,0.01818
33121710,Gregory Serrao,0.01818
33121710,Gila Perk,0.01818
33121710,Donna Mancini,0.01818
33121710,Vivek Y Reddy,0.01818
33121710,Sean P Pinney,0.01818
33121710,George Dangas,0.01818
33121710,Francesco Blasi,0.01818
33121710,Samin K Sharma,0.01818
33121710,Roxana Mehran,0.01818
33121710,Gianluigi Condorelli,0.01818
33121710,Gregg W Stone,0.01818
33121710,Valentin Fuster,0.01818
33121710,Stamatios Lerakis,0.01818
33121710,Martin E Goldman,0.01818
33308513,Susan L Johnson,1
32298982,Samit Ghosal,0.25
32298982,Sumit Sengupta,0.25
32298982,Milan Majumder,0.25
32298982,Binayak Sinha,0.25
33582488,Nuttada Panpradist,0.07692
33582488,Qin Wang,0.07692
33582488,Parker S Ruth,0.07692
33582488,Jack H Kotnik,0.07692
33582488,Amy K Oreskovic,0.07692
33582488,Abraham Miller,0.07692
33582488,Samuel W A Stewart,0.07692
33582488,Justin Vrana,0.07692
33582488,Peter D Han,0.07692
33582488,Ingrid A Beck,0.07692
33582488,Lea M Starita,0.07692
33582488,Lisa M Frenkel,0.07692
33582488,Barry R Lutz,0.07692
33622812,Cynthia Moreau,1
32999292,Long T Nguyen,0.33333
32999292,Brianna M Smith,0.33333
32999292,Piyush K Jain,0.33333
33735164,Jorge V Verlenden,0.09091
33735164,Sanjana Pampati,0.09091
33735164,Catherine N Rasberry,0.09091
33735164,Nicole Liddon,0.09091
33735164,Marci Hertz,0.09091
33735164,Greta Kilmer,0.09091
33735164,Melissa Heim Viox,0.09091
33735164,Sarah Lee,0.09091
33735164,Neha K Cramer,0.09091
33735164,Lisa C Barrios,0.09091
33735164,Kathleen A Ethier,0.09091
32495335,Hsin-Yu Hsieh,0.25
32495335,Yu-Yun Hsu,0.25
32495335,Nai-Ying Ko,0.25
32495335,Miaofen Yen,0.25
33680320,Lauren M Byrne,0.25
33680320,Eric S Holmboe,0.25
33680320,Lynne M Kirk,0.25
33680320,Thomas J Nasca,0.25
34331821,Ferhat Bacaksız,0.25
34331821,Berat Ebik,0.25
34331821,Nazım Ekin,0.25
34331821,Jihat Kılıc,0.25
32486364,Mahmoud Nasrollahzadeh,0.2
32486364,Mohaddeseh Sajjadi,0.2
32486364,Ghazaleh Jamalipour Soufi,0.2
32486364,Siavash Iravani,0.2
32486364,Rajender S Varma,0.2
33174997,Jack Roberto Silva Fhon,0.16667
33174997,Luipa Michele Silva,0.16667
33174997,Zoila Esperanza Leitón-Espinoza,0.16667
33174997,Fernanda de Brito Matiello,0.16667
33174997,Jessica Silva de Araujo,0.16667
33174997,Rosalina Aparecida Partezani Rodrigues,0.16667
32619318,J Wes Ulm,0.5
32619318,Stanley F Nelson,0.5
33737163,Panagiotis Tsigaris,0.5
33737163,Jaime A Teixeira da Silva,0.5
33627361,Devanand Moonasar,0.04167
33627361,Anban Pillay,0.04167
33627361,Elizabeth Leonard,0.04167
33627361,Raveen Naidoo,0.04167
33627361,Shadrack Mngemane,0.04167
33627361,Wayne Ramkrishna,0.04167
33627361,Khadija Jamaloodien,0.04167
33627361,Lebogang Lebese,0.04167
33627361,Kamy Chetty,0.04167
33627361,Lesley Bamford,0.04167
33627361,Gaurang Tanna,0.04167
33627361,Nhlanhla Ntuli,0.04167
33627361,Koleka Mlisana,0.04167
33627361,Lindiwe Madikizela,0.04167
33627361,Moeketsi Modisenyane,0.04167
33627361,Christie Engelbrecht,0.04167
33627361,Popo Maja,0.04167
33627361,Funeka Bongweni,0.04167
33627361,Tsakani Furumele,0.04167
33627361,Natalie Mayet,0.04167
33627361,Ameena Goga,0.04167
33627361,Ambrose Talisuna,0.04167
33627361,Otim Patrick Cossy Ramadan,0.04167
33627361,Yogan Pillay,0.04167
33980676,Rachel M West,0.25
33980676,Amanda Kobokovich,0.25
33980676,Nancy Connell,0.25
33980676,Gigi Kwik Gronvall,0.25
34574950,Sophia Weber,0.2
34574950,Sebastian Hahnel,0.2
34574950,Ina Nitschke,0.2
34574950,Oliver Schierz,0.2
34574950,Angelika Rauch,0.2
34341572,Mitesh S Patel,1
34079649,Ann Kaminski,0.2
34079649,Michael Albus,0.2
34079649,Michael Mohseni,0.2
34079649,Haares Mirzan,0.2
34079649,Michael F Harrison,0.2
34495180,Antonio Paulo Nassar Junior,1
33191995,Zachariah Gene Wing Ow,0.25
33191995,Chin Kai Cheong,0.25
33191995,Yip Han Chin,0.25
33191995,Brian Zhaojie Chin,0.25
33022124,Marcello Covino,0.1
33022124,Giuseppe De Matteis,0.1
33022124,Maria Livia Burzo,0.1
33022124,Michele Santoro,0.1
33022124,Mariella Fuorlo,0.1
33022124,Luca Sabia,0.1
33022124,Claudio Sandroni,0.1
33022124,Antonio Gasbarrini,0.1
33022124,Francesco Franceschi,0.1
33022124,Giovanni Gambassi,0.1
33022124,,0.1
32838335,Anum S Minhas,0.5
32838335,Allison G Hays,0.5
32987551,Ming-Tao Li,0.1
32987551,Gui-Quan Sun,0.1
32987551,Juan Zhang,0.1
32987551,Yu Zhao,0.1
32987551,Xin Pei,0.1
32987551,Li Li,0.1
32987551,Yong Wang,0.1
32987551,Wen-Yi Zhang,0.1
32987551,Zi-Ke Zhang,0.1
32987551,Zhen Jin,0.1
33837676,Alon Barash,0.33333
33837676,Nomy Dickman,0.33333
33837676,David Karasik,0.33333
32536948,Brian Tarran,1
34015018,Filippo Pieralli,0.05882
34015018,Fulvio Pomero,0.05882
34015018,Margherita Giampieri,0.05882
34015018,Rossella Marcucci,0.05882
34015018,Domenico Prisco,0.05882
34015018,Fabio Luise,0.05882
34015018,Antonio Mancini,0.05882
34015018,Alessandro Milia,0.05882
34015018,Lucia Sammicheli,0.05882
34015018,Irene Tassinari,0.05882
34015018,Francesca Caldi,0.05882
34015018,Francesca Innocenti,0.05882
34015018,Antonio Faraone,0.05882
34015018,Chiara Beltrame,0.05882
34015018,Riccardo Pini,0.05882
34015018,Andrea Ungar,0.05882
34015018,Alberto Fortini,0.05882
33128875,Ting Shu,0.04167
33128875,Wanshan Ning,0.04167
33128875,Di Wu,0.04167
33128875,Jiqian Xu,0.04167
33128875,Qiangqiang Han,0.04167
33128875,Muhan Huang,0.04167
33128875,Xiaojing Zou,0.04167
33128875,Qingyu Yang,0.04167
33128875,Yang Yuan,0.04167
33128875,Yuanyuan Bie,0.04167
33128875,Shangwen Pan,0.04167
33128875,Jingfang Mu,0.04167
33128875,Yang Han,0.04167
33128875,Xiaobo Yang,0.04167
33128875,Hong Zhou,0.04167
33128875,Ruiting Li,0.04167
33128875,Yujie Ren,0.04167
33128875,Xi Chen,0.04167
33128875,Shanglong Yao,0.04167
33128875,Yang Qiu,0.04167
33128875,Ding-Yu Zhang,0.04167
33128875,Yu Xue,0.04167
33128875,You Shang,0.04167
33128875,Xi Zhou,0.04167
33102672,Tony Badrick,0.25
33102672,Louise Wienholt,0.25
33102672,Daniel Fone,0.25
33102672,Derek Holzhauser,0.25
33761984,Qian Wang,0.07692
33761984,Phoenix K H Mo,0.07692
33761984,Bo Song,0.07692
33761984,Jiang-Li Di,0.07692
33761984,Feng-Rong Zhou,0.07692
33761984,Juan Zhao,0.07692
33761984,Ying-Lan Wu,0.07692
33761984,Hong Tian,0.07692
33761984,Li-Qian Qiu,0.07692
33761984,Jianhong Xia,0.07692
33761984,Lan Wang,0.07692
33761984,Fen Li,0.07692
33761984,Lin-Hong Wang,0.07692
34265185,Halime Nayir Buyuksahin,0.1
34265185,Nagehan Emiralioglu,0.1
34265185,Dilber Ademhan Tural,0.1
34265185,Beste Ozsezen,0.1
34265185,Birce Sunman,0.1
34265185,Ismail Guzelkas,0.1
34265185,Ebru Yalcin,0.1
34265185,Deniz Dogru,0.1
34265185,Ugur Ozcelik,0.1
34265185,Nural Kiper,0.1
32763487,Dawn Chia,0.5
32763487,Janis Yeo,0.5
34127505,Jenna Stephanie O'Sullivan,0.33333
34127505,Andrew Lyne,0.33333
34127505,Carl J Vaughan,0.33333
33131360,L Azzi,0.11111
33131360,V Maurino,0.11111
33131360,A Baj,0.11111
33131360,M Dani,0.11111
33131360,A d'Aiuto,0.11111
33131360,M Fasano,0.11111
33131360,M Lualdi,0.11111
33131360,F Sessa,0.11111
33131360,T Alberio,0.11111
32655735,Waqas Ullah,0.09091
32655735,Bikash Basyal,0.09091
32655735,Shafaq Tariq,0.09091
32655735,Talal Almas,0.09091
32655735,Rehan Saeed,0.09091
32655735,Sohaib Roomi,0.09091
32655735,Shujaul Haq,0.09091
32655735,John Madara,0.09091
32655735,Margot Boigon,0.09091
32655735,Donald C Haas,0.09091
32655735,David L Fischman,0.09091
32496743,Afshin A Anoushiravani,0.25
32496743,Casey M O'Connor,0.25
32496743,Matthew R DiCaprio,0.25
32496743,Richard Iorio,0.25
32628534,Giorgio Caturegli,0.25
32628534,Joshua Materi,0.25
32628534,Brittney M Howard,0.25
32628534,Patrizio Caturegli,0.25
32482131,Hannah N Kuhar,0.16667
32482131,Ashley Heilingoetter,0.16667
32482131,Maxwell Bergman,0.16667
32482131,Noah Worobetz,0.16667
32482131,Tendy Chiang,0.16667
32482131,Laura Matrka,0.16667
34083724,Ananyananda Dasari,0.25
34083724,Sakthi Kumar Arul Prakash,0.25
34083724,László A Jeni,0.25
34083724,Conrad S Tucker,0.25
34083001,Sambaladevi Chemen,0.5
34083001,Youven Naiken Gopalla,0.5
32516447,Davide Strippoli,0.2
32516447,Tania Barbagallo,0.2
32516447,Francesca Prestinari,0.2
32516447,Giuseppe Russo,0.2
32516447,Fabrizio Fantini,0.2
32706506,Settimio Monteverde,0.5
32706506,Ann Gallagher,0.5
33362542,Abdo A Elfiky,1
32439770,Mitch Leslie,1
32594627,Dursun Turkmen,0.25
32594627,Nihal Altunisik,0.25
32594627,Serpil Sener,0.25
32594627,Cemil Colak,0.25
32551754,Gene Griffin,1
33708840,Liang Peng,0.07143
33708840,Qing-Quan Lv,0.07143
33708840,Fan Yang,0.07143
33708840,Xing-Mei Wu,0.07143
33708840,Cheng-Cheng Zhang,0.07143
33708840,Yong-Quan Wang,0.07143
33708840,Wen-Hao Huang,0.07143
33708840,Chun-Wei Li,0.07143
33708840,Yi Wei,0.07143
33708840,Ren-Qiang Ma,0.07143
33708840,Ke-Jing Tang,0.07143
33708840,Lin Yao,0.07143
33708840,Jian Li,0.07143
33708840,Wei-Ping Wen,0.07143
32581986,Serena Barello,0.5
32581986,Guendalina Graffigna,0.5
33647353,Cindy B Veldhuis,0.1
33647353,Elizabeth D Nesoff,0.1
33647353,Anna Laura W McKowen,0.1
33647353,Dylan R Rice,0.1
33647353,Hana Ghoneima,0.1
33647353,Angie R Wootton,0.1
33647353,Elizabeth Lerner Papautsky,0.1
33647353,Danielle Arigo,0.1
33647353,Shoshona Goldberg,0.1
33647353,Jocelyn C Anderson,0.1
34460177,Rajesh Reddy,0.5
34460177,Erin L Duffy,0.5
34226812,Alican Mecit,0.33333
34226812,L J Shrum,0.33333
34226812,Tina M Lowrey,0.33333
33074392,Sakir Ahmed,0.33333
33074392,Olena Zimba,0.33333
33074392,Armen Yuri Gasparyan,0.33333
33944732,R Van Rensburg,0.16667
33944732,E H Decloedt,0.16667
33944732,H Reuter,0.16667
33944732,A Parker,0.16667
33944732,N Schrueder,0.16667
33944732,S Lahri,0.16667
33144402,Deborah R Tasat,0.5
33144402,Juan S Yakisich,0.5
33262923,S Olaniyi,0.2
33262923,O S Obabiyi,0.2
33262923,K O Okosun,0.2
33262923,A T Oladipo,0.2
33262923,S O Adewale,0.2
33853702,Sara Carazo,0.1
33853702,Denis Laliberté,0.1
33853702,Jasmin Villeneuve,0.1
33853702,Richard Martin,0.1
33853702,Pierre Deshaies,0.1
33853702,Geoffroy Denis,0.1
33853702,Georges Adib,0.1
33853702,France Tissot,0.1
33853702,Marc Dionne,0.1
33853702,Gaston De Serres,0.1
33164796,Daisuke Muraoka,0.16667
33164796,Deng Situo,0.16667
33164796,Shin-Ichi Sawada,0.16667
33164796,Kazunari Akiyoshi,0.16667
33164796,Naozumi Harada,0.16667
33164796,Hiroaki Ikeda,0.16667
33118666,Tong Mu,0.11111
33118666,Zumu Yi,0.11111
33118666,Minjin Wang,0.11111
33118666,Junren Wang,0.11111
33118666,Chongwei Zhang,0.11111
33118666,Hong Chen,0.11111
33118666,Mingxuan Bai,0.11111
33118666,Lingyu Jiang,0.11111
33118666,Yuwei Zhang,0.11111
33232211,Tushar Yadav,0.14286
33232211,Nishant Srivastava,0.14286
33232211,Gourav Mishra,0.14286
33232211,Kuldeep Dhama,0.14286
33232211,Swatantra Kumar,0.14286
33232211,Bipin Puri,0.14286
33232211,Shailendra K Saxena,0.14286
33058695,Peder L Myhre,0.08333
33058695,Christian Prebensen,0.08333
33058695,Heidi Strand,0.08333
33058695,Ragnhild Røysland,0.08333
33058695,Christine M Jonassen,0.08333
33058695,Anbjørg Rangberg,0.08333
33058695,Vibecke Sørensen,0.08333
33058695,Signe Søvik,0.08333
33058695,Helge Røsjø,0.08333
33058695,My Svensson,0.08333
33058695,Jan Erik Berdal,0.08333
33058695,Torbjørn Omland,0.08333
33666864,Leonardo P Cordeiro,0.2
33666864,Eduarda O N N Linhares,0.2
33666864,Fernanda G O Nogueira,0.2
33666864,Daniel Moreira-Silva,0.2
33666864,Daniel J M Medeiros-Lima,0.2
33123144,Khalil Khalaf,0.16667
33123144,Natalia Papp,0.16667
33123144,Jadzia Tin-Tsen Chou,0.16667
33123144,Doris Hana,0.16667
33123144,Andrzej Mackiewicz,0.16667
33123144,Mariusz Kaczmarek,0.16667
33604981,Umit Tokac,0.5
33604981,Selen Razon,0.5
33485124,Yushu Wang,0.25
33485124,Guangyu Ao,0.25
33485124,Basma Nasr,0.25
33485124,Xin Qi,0.25
32233067,Ilaria Gandolfini,0.1
32233067,Marco Delsante,0.1
32233067,Enrico Fiaccadori,0.1
32233067,Gianluigi Zaza,0.1
32233067,Lucio Manenti,0.1
32233067,Anna Degli Antoni,0.1
32233067,Licia Peruzzi,0.1
32233067,Leonardo V Riella,0.1
32233067,Paolo Cravedi,0.1
32233067,Umberto Maggiore,0.1
34123874,Natali Vega-Magaña,0.08333
34123874,Rocío Sánchez-Sánchez,0.08333
34123874,Jorge Hernández-Bello,0.08333
34123874,Alberto Antony Venancio-Landeros,0.08333
34123874,Marcela Peña-Rodríguez,0.08333
34123874,Rosa Alejandra Vega-Zepeda,0.08333
34123874,Byron Galindo-Ornelas,0.08333
34123874,Mauricio Díaz-Sánchez,0.08333
34123874,Mariel García-Chagollán,0.08333
34123874,Gabriela Macedo-Ojeda,0.08333
34123874,Octavio Patricio García-González,0.08333
34123874,José Francisco Muñoz-Valle,0.08333
32479858,Rahat Husain,0.33333
32479858,Xiulan Zhang,0.33333
32479858,Tin Aung,0.33333
32380858,Lis Neubeck,0.2
32380858,Tina Hansen,0.2
32380858,Tiny Jaarsma,0.2
32380858,Leonie Klompstra,0.2
32380858,Robyn Gallagher,0.2
32961253,Gabriele Pagani,0.07143
32961253,Federico Conti,0.07143
32961253,Andrea Giacomelli,0.07143
32961253,Dario Bernacchia,0.07143
32961253,Rossana Rondanin,0.07143
32961253,Andrea Prina,0.07143
32961253,Vittore Scolari,0.07143
32961253,Cecilia Eugenia Gandolfi,0.07143
32961253,Silvana Castaldi,0.07143
32961253,Giuseppe Marano,0.07143
32961253,Cosimo Ottomano,0.07143
32961253,Patrizia Boracchi,0.07143
32961253,Elia Biganzoli,0.07143
32961253,Massimo Galli,0.07143
34024511,Semagn Mekonnen Abate,0.2
34024511,Yigrem Ali Chekole,0.2
34024511,Mahlet Birhane Estifanos,0.2
34024511,Kalkidan Hassen Abate,0.2
